design,seed,n,d,phi,dispersion,fit_end,val_end,test_end,ar_model,method,generating_coordinate,q_total,q_cov,n_active_mean,n_active_diag,n_active_offdiag,reference_condition,mean_dispersion,spectral_shell_low,spectral_shell_high,generator_transport_clip_rate,generator_shell_clip_rate,ridge,val_w2_mean,test_w2_mean,test_w2_median,test_w2_q90,test_mean_component,test_cov_component,n_test_pairs,min_pred_eig,w2_ratio_to_persistence,cov_ratio_to_persistence,mean_ratio_to_persistence
Shorter series,7,200,8,0.7,0.15,90,130,200,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.005,,0.4612375132685237,0.3932468642155268,,,0.0015468560172798673,0.3917000081982469,70,0.11713343251019398,1.0,1.0,1.0
Shorter series,7,200,8,0.7,0.15,90,130,200,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.005,0.01,0.4800374856513517,0.4096610520116622,0.363993279900071,0.5858562239155938,0.0035719975112043873,0.4060890545004579,70,0.26413779509626956,1.0417401619435147,1.036734863418559,2.309198445945676
Shorter series,7,200,8,0.7,0.15,90,130,200,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.005,0.01,0.5021304897402471,0.4045625284558784,0.38766237946875676,0.5977985662550783,0.003569253087901193,0.4009932753679772,70,0.25924537307973194,1.0287749636934165,1.0237254709604877,2.307424251532921
Shorter series,7,200,8,0.7,0.15,90,130,200,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.005,0.01,0.4931592809544091,0.38347881090495706,0.35550518547257615,0.5665968749291216,0.0035177822534227508,0.3799610286515343,70,0.2484714208098225,0.9751605055260755,0.97003068853455,2.274149768385515
Shorter series,7,200,8,0.7,0.15,90,130,200,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.005,0.01,0.46907337233543256,0.4153536442488978,0.3899685960790662,0.6068594120233424,0.003232547300068262,0.41212109694882954,70,0.29456055810331183,1.056216036401132,1.0521345119304852,2.0897531922542267
Shorter series,8,200,8,0.7,0.15,90,130,200,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.005,,0.3821062955582051,0.386960888265041,,,0.0017541961462915851,0.38520669211874947,70,0.04999999999999938,1.0,1.0,1.0
Shorter series,8,200,8,0.7,0.15,90,130,200,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.005,0.01,0.4276613717629334,0.47875134530023505,0.457592347229205,0.6789584013036654,0.0022817101824849292,0.47646963511775015,70,0.1500714583009499,1.2372086167331828,1.2369194120097649,1.300715537033029
Shorter series,8,200,8,0.7,0.15,90,130,200,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.005,0.01,0.42393609119586684,0.48358002796317684,0.45751816284861013,0.6817277538035705,0.002319991517524498,0.48126003644565224,70,0.15605905577168316,1.24968709404026,1.2493553364781418,1.3225382591502202
Shorter series,8,200,8,0.7,0.15,90,130,200,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.005,0.01,0.42708458258385545,0.49610315800458754,0.44418069971766405,0.7429897365206952,0.0023168789962812815,0.49378627900830635,70,0.12331134690500926,1.282049873900413,1.2818735736192364,1.320763930065188
Shorter series,8,200,8,0.7,0.15,90,130,200,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.005,0.001,0.4187977658310789,0.46996467073946174,0.43576547425591017,0.7591423024233985,0.0019003441612497095,0.4680643265782121,70,0.17811365197495468,1.2145017364586186,1.2150991562574405,1.0833133827520287
Shorter series,9,200,8,0.7,0.15,90,130,200,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,,0.32160932202909576,0.3716576030371768,,,0.0015814452075121972,0.3700761578296647,70,0.051574133605301276,1.0,1.0,1.0
Shorter series,9,200,8,0.7,0.15,90,130,200,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.3454633198952453,0.3919028376977441,0.36444769732972326,0.593584188241388,0.0030939032311949645,0.3888089344665492,70,0.18596385006007973,1.0544728117900015,1.0506187070973285,1.9563771267561303
Shorter series,9,200,8,0.7,0.15,90,130,200,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.34769816247862806,0.3774749706493009,0.3515123173751362,0.6064664593011556,0.0031440310826468497,0.37433093956665403,70,0.16170339751069526,1.0156524918758145,1.0114970436408057,1.9880746216890988
Shorter series,9,200,8,0.7,0.15,90,130,200,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.3395614648499118,0.38762319100810805,0.35399135730402687,0.6113346561845899,0.003070975787141988,0.384552215220966,70,0.14484220841509843,1.0429577865230277,1.039116428024429,1.9418793471656226
Shorter series,9,200,8,0.7,0.15,90,130,200,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.001,0.33811095833209126,0.3768160382258036,0.35000204829644416,0.5836046964792408,0.002392161529262964,0.37442387669654054,70,0.15002234611759296,1.01387953628951,1.0117481733824014,1.512642687776784
Shorter series,10,200,8,0.7,0.15,90,130,200,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,,0.4125953927282479,0.34999391508373184,,,0.0016486153476972343,0.3483452997360346,70,0.10665804060240455,1.0,1.0,1.0
Shorter series,10,200,8,0.7,0.15,90,130,200,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5220560126218157,0.36264385558589485,0.3429349795631651,0.5887786871696867,0.004254127137759424,0.35838972844813544,70,0.20300410064846666,1.0361433155177473,1.0288346899461889,2.5804243201432864
Shorter series,10,200,8,0.7,0.15,90,130,200,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5603572200317467,0.37226762562797455,0.3441455247140409,0.5832542349741533,0.003989156535391758,0.36827846909258277,70,0.19416479994713864,1.0636402794000404,1.057222443855717,2.419701200139719
Shorter series,10,200,8,0.7,0.15,90,130,200,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5326283253257617,0.3629439948393292,0.33965235001769417,0.5907608455803279,0.004044895048826436,0.35889909979050283,70,0.17393507037996694,1.0370008711508576,1.0302969497865064,2.45351048956101
Shorter series,10,200,8,0.7,0.15,90,130,200,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.001,0.5209531193546697,0.35183524324396503,0.3275159453065024,0.5709796166764322,0.002956057140644563,0.3488791861033204,70,0.18846864894701623,1.0052610290661559,1.001532635484648,1.793054483432747
Shorter series,11,200,8,0.7,0.15,90,130,200,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.005,,0.3805672465790659,0.3517638960902347,,,0.001469097746523801,0.35029479834371086,70,0.06547884419361064,1.0,1.0,1.0
Shorter series,11,200,8,0.7,0.15,90,130,200,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.005,0.01,0.5156841081909004,0.3954649268877229,0.3687411353102911,0.5778148071991015,0.0035689000808703537,0.3918960268068525,70,0.066985075887416,1.124233985588669,1.1187606229377187,2.429314243599606
Shorter series,11,200,8,0.7,0.15,90,130,200,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.005,0.01,0.4783886174062492,0.39761130223246044,0.3759810778935532,0.6170181967838176,0.003635798029545027,0.39397550420291544,70,0.15135137652673675,1.1303357355652695,1.1246969868400525,2.4748510016764382
Shorter series,11,200,8,0.7,0.15,90,130,200,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.005,0.01,0.4984103594816826,0.377239743183897,0.3485259660067458,0.5801108283258506,0.003622972472515123,0.373616770711382,70,0.14329329289215392,1.0724231434118732,1.066578129272669,2.466120774528345
Shorter series,11,200,8,0.7,0.15,90,130,200,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.005,0.001,0.5045934253715517,0.37693656076910176,0.3558278514053219,0.5585939413099454,0.0028272591758758407,0.3741093015932259,70,0.13970184661102147,1.071561251619779,1.0679841760771684,1.9244867692199104
Shorter series,12,200,8,0.7,0.15,90,130,200,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,,0.3386421489228944,0.38615548475187844,,,0.0015169286647545013,0.384638556087124,70,0.0913149254641519,1.0,1.0,1.0
Shorter series,12,200,8,0.7,0.15,90,130,200,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.47978268841187316,0.40144919200956997,0.3812001626555231,0.6584179720916254,0.00278962688716528,0.39865956512240475,70,0.10433688029401873,1.0396050499386753,1.0364524273851135,1.8389967517798547
Shorter series,12,200,8,0.7,0.15,90,130,200,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5227279623601191,0.42013443798786543,0.40085571941657866,0.6649118353291678,0.002739142868391738,0.41739529511947365,70,0.2007606297862342,1.0879929318052284,1.0851623908054864,1.805716334614218
Shorter series,12,200,8,0.7,0.15,90,130,200,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.4957272026438799,0.40539331788941524,0.413549240897472,0.6365364721453948,0.0027538022183882785,0.402639515671027,70,0.19522810265244578,1.0498188783979021,1.0467996754330204,1.8153801707174886
Shorter series,12,200,8,0.7,0.15,90,130,200,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.001,0.4709586248460692,0.3851974350806511,0.3685793577481594,0.632601695060727,0.0021206788656482375,0.38307675621500287,70,0.17353483635684722,0.9975190054031139,0.9959395649567503,1.3980083011955258
Shorter series,13,200,8,0.7,0.15,90,130,200,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.015,,0.368952418488531,0.3671229638177349,,,0.001325196075429106,0.3657977677423058,70,0.049999999999998844,1.0,1.0,1.0
Shorter series,13,200,8,0.7,0.15,90,130,200,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.015,0.01,0.39588558325902745,0.4042213085641692,0.3690463425900165,0.6730380262644903,0.001964181182934074,0.4022571273812352,70,0.14970357167580303,1.101051550577622,1.0996708095403522,1.4821815573956185
Shorter series,13,200,8,0.7,0.15,90,130,200,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.015,0.01,0.403864673211202,0.40814031289083846,0.37848102125431127,0.6142559990000827,0.0018364260221929028,0.40630388686864566,70,0.10953206631985055,1.1117264598393997,1.110733642187984,1.3857768342682857
Shorter series,13,200,8,0.7,0.15,90,130,200,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.015,0.01,0.4169552875161172,0.3870041540114982,0.3469679837122117,0.5996687212644064,0.001806943154151846,0.3851972108573465,70,0.13429148441512434,1.0541540359857022,1.0530332463064864,1.3635289053861313
Shorter series,13,200,8,0.7,0.15,90,130,200,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.015,0.001,0.3857853897134894,0.3711065444011039,0.33847909206806814,0.5881336701446563,0.0015006403698074814,0.36960590403129645,70,0.14094348535900184,1.0108508074295965,1.0104104962490459,1.132391196768045
Shorter series,14,200,8,0.7,0.15,90,130,200,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,,0.3859385984328427,0.3695896643981446,,,0.0015705027390902702,0.36801916165905435,70,0.1194597702036075,1.0,1.0,1.0
Shorter series,14,200,8,0.7,0.15,90,130,200,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.45522250010205845,0.3810215116908285,0.35950505376144104,0.5985750026656868,0.002775533828531326,0.37824597786229713,70,0.2420530634549512,1.0309311877303171,1.0277888144659089,1.7672900272298044
Shorter series,14,200,8,0.7,0.15,90,130,200,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.4408587893034567,0.3843472820799714,0.36471806033788345,0.5513752678381446,0.0027754261382693184,0.38157185594170206,70,0.22264442251526836,1.0399297358757549,1.0368260560715135,1.7672214566636237
Shorter series,14,200,8,0.7,0.15,90,130,200,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.4307481825523059,0.3760042350590435,0.3526241711299223,0.5599752032750221,0.002822213417274853,0.37318202164176867,70,0.21029551821048212,1.0173559254459799,1.0140287803478487,1.797012731674476
Shorter series,14,200,8,0.7,0.15,90,130,200,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.001,0.43691685756600906,0.36936612078058906,0.33431027248673406,0.5229741681649811,0.0024019643297901205,0.36696415645079894,70,0.21537830098010455,0.9993951572809278,0.9971332872899895,1.5294238398982245
Shorter series,15,200,8,0.7,0.15,90,130,200,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,,0.3898129605231598,0.43368498229431357,,,0.001713675369228173,0.4319713069250854,70,0.08389858724737509,1.0,1.0,1.0
Shorter series,15,200,8,0.7,0.15,90,130,200,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.4564727984721177,0.4522461228359501,0.43808308016282327,0.7154436458507052,0.003843682425423275,0.44840244041052685,70,0.19193551187734897,1.0427986702316574,1.0380375576387322,2.2429466481475084
Shorter series,15,200,8,0.7,0.15,90,130,200,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.496355381948116,0.4676613798995901,0.44074741393023037,0.7226002239385965,0.0038048536889198365,0.46385652621067036,70,0.20941394837636781,1.078343495837767,1.073813280591608,2.220288484763316
Shorter series,15,200,8,0.7,0.15,90,130,200,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.46346810430527796,0.45081606516729433,0.40729860312465105,0.6907811316831465,0.0037895793412230303,0.4470264858260713,70,0.21346461922908258,1.0395012130287578,1.0348522660177446,2.211375275195692
Shorter series,15,200,8,0.7,0.15,90,130,200,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.001,0.43846685173848876,0.44939402700833764,0.4359559067559796,0.6841317932925187,0.0027565891558331587,0.4466374378525045,70,0.19544768786625633,1.0362222473808498,1.0339516321855204,1.6085830521533997
Shorter series,16,200,8,0.7,0.15,90,130,200,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,,0.42241780433997694,0.4160900943628962,,,0.0013582831605636117,0.4147318112023325,70,0.09175298595523591,1.0,1.0,1.0
Shorter series,16,200,8,0.7,0.15,90,130,200,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.515343599064199,0.4255533481952539,0.4109087030175032,0.6042464780127711,0.0026639478103341933,0.4228894003849198,70,0.19920720883260837,1.0227432807475207,1.0196695526174806,1.9612610151397323
Shorter series,16,200,8,0.7,0.15,90,130,200,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5446946438044193,0.44374907559481674,0.43247478788501154,0.614545998731713,0.0023882265547670615,0.4413608490400496,70,0.18769794418394015,1.0664735392806481,1.0642078497921774,1.7582685437814607
Shorter series,16,200,8,0.7,0.15,90,130,200,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5109050486246044,0.44376551752129073,0.40960921675948314,0.6505785126802818,0.002503873888718493,0.4412616436325723,70,0.1908379657300156,1.066513054584417,1.06396864603496,1.8434108302421457
Shorter series,16,200,8,0.7,0.15,90,130,200,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.001,0.49735671678453724,0.4215716298928446,0.4027588331535149,0.6093457072924027,0.0017812796491257208,0.4197903502437188,70,0.19964416643822203,1.0131739149867087,1.0121971329537547,1.311419960758837
Shorter series,17,200,8,0.7,0.15,90,130,200,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.015,,0.37015433262286584,0.40754747940680536,,,0.0016454842144240772,0.4059019951923813,70,0.05000000000000065,1.0,1.0,1.0
Shorter series,17,200,8,0.7,0.15,90,130,200,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.015,0.01,0.5132528280013426,0.41941563781551355,0.3918836854711534,0.6828598971043885,0.003547914094189899,0.4158677237213236,70,0.09656107655065309,1.0291209221217184,1.0245520560307149,2.156152008684979
Shorter series,17,200,8,0.7,0.15,90,130,200,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.015,0.01,0.5249629332993638,0.4409722669745915,0.4183946089362076,0.7119162968733778,0.003561634573633751,0.4374106324009578,70,0.17701066626130543,1.0820144627478416,1.0776262190917358,2.1644902712605663
Shorter series,17,200,8,0.7,0.15,90,130,200,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.015,0.01,0.5241909136512093,0.41878411191461795,0.4029556605458139,0.6794165169487928,0.0035817025169470307,0.41520240939767106,70,0.10949551920658519,1.0275713458568503,1.0229129551355907,2.1766860390092733
Shorter series,17,200,8,0.7,0.15,90,130,200,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.015,0.001,0.4988322866502374,0.40922424119761297,0.3865354930147723,0.6630938643534653,0.002909520062199712,0.4063147211354132,70,0.17015441025879485,1.0041142734909025,1.001016811811522,1.7681847304855791
Shorter series,18,200,8,0.7,0.15,90,130,200,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.005,,0.37323965631842454,0.36563779225809717,,,0.0016352146029826886,0.3640025776551144,70,0.09485849757847933,1.0,1.0,1.0
Shorter series,18,200,8,0.7,0.15,90,130,200,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.005,0.01,0.43785356284394605,0.3850400586915474,0.33703335094308134,0.6092390615242486,0.002566495113183594,0.38247356357836376,70,0.06279051014877897,1.0530641712762407,1.050744107479234,1.5695157739554289
Shorter series,18,200,8,0.7,0.15,90,130,200,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.005,0.01,0.4634296870592423,0.41260884058404274,0.3910070203135456,0.6168053387023084,0.0027485456911489946,0.4098602948928936,70,0.1733764057228161,1.1284633298868338,1.125981847527543,1.6808470803376825
Shorter series,18,200,8,0.7,0.15,90,130,200,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.005,0.01,0.4375108766924923,0.39287279844315975,0.3651706369353484,0.6115825716875328,0.0027155685797385777,0.3901572298634212,70,0.17184993115047234,1.0744862997253792,1.0718529313083267,1.660680240248152
Shorter series,18,200,8,0.7,0.15,90,130,200,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.005,0.001,0.40807719309823776,0.38151973695080504,0.33839659238071396,0.6302155092169894,0.0020697294206695424,0.3794500075301355,70,0.17178684823868834,1.043436277728909,1.0424376936408875,1.2657234205799555
Shorter series,19,200,8,0.7,0.15,90,130,200,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.01,,0.3708917468189829,0.39131870247358375,,,0.0018709241902983703,0.3894477782832854,70,0.050000000000000364,1.0,1.0,1.0
Shorter series,19,200,8,0.7,0.15,90,130,200,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.01,0.01,0.4402329194388125,0.41328029037070885,0.4094226176778001,0.6340924470856558,0.0030732387984114726,0.4102070515722973,70,0.15619128980958744,1.056121999174337,1.0533043823757842,1.6426313873900793
Shorter series,19,200,8,0.7,0.15,90,130,200,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.01,0.01,0.49273289436425216,0.4391727961101656,0.40801069362736164,0.6780318575208801,0.0029875858564812666,0.4361852102536843,70,0.14012600162506728,1.1222893087759134,1.1200094969765162,1.5968503010294681
Shorter series,19,200,8,0.7,0.15,90,130,200,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.01,0.01,0.4510242851499552,0.4341885369380073,0.4107057845633402,0.6615244646352895,0.00321199399253462,0.43097654294547266,70,0.13335599152170016,1.1095522248066267,1.1066350021182534,1.716795372677489
